Time,Gesture,Hand,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W
5.299214,1,Right,1.10282,2.036431,-0.3549072,-0.3804272,0.4376267,0.3818044,0.7197106
5.310173,1,Right,1.103075,2.035605,-0.3574241,-0.3809251,0.4417567,0.3799614,0.7178972
5.321752,1,Right,1.104408,2.034654,-0.3612466,-0.3842744,0.4461254,0.3719943,0.7175831
5.332851,1,Right,1.105419,2.03344,-0.365249,-0.3884412,0.451142,0.3631733,0.7167214
5.343713,1,Right,1.106178,2.032984,-0.3692525,-0.391245,0.4557641,0.3567976,0.7154732
5.354736,1,Right,1.107217,2.032112,-0.3751127,-0.3934392,0.4621615,0.3533336,0.7118762
5.366275,1,Right,1.108786,2.030443,-0.3816997,-0.3933493,0.4703736,0.3536677,0.7063598
5.377408,1,Right,1.109843,2.030294,-0.3890629,-0.391104,0.4817944,0.3570389,0.6981655
5.388037,1,Right,1.113108,2.029665,-0.3983039,-0.3853823,0.4989569,0.3616364,0.6868345
5.399527,1,Right,1.11464,2.029755,-0.4088607,-0.3827166,0.5159404,0.362838,0.6750423
5.410573,1,Right,1.115789,2.029555,-0.4205818,-0.3825331,0.5347914,0.3605524,0.6615653
5.421687,1,Right,1.118098,2.029146,-0.4302012,-0.3852991,0.5520471,0.3529463,0.6497826
5.432839,1,Right,1.119414,2.028608,-0.4403555,-0.3852943,0.5662512,0.348882,0.639679
5.443725,1,Right,1.120827,2.026731,-0.4472684,-0.386798,0.5823066,0.3412876,0.6283543
5.454881,1,Right,1.12155,2.025691,-0.4560464,-0.3840196,0.5956423,0.3407419,0.6177654
5.465795,1,Right,1.121949,2.024902,-0.4647557,-0.3792565,0.6084786,0.3434897,0.6065749
5.477303,1,Right,1.1219,2.025492,-0.4738533,-0.3717372,0.6223226,0.3500473,0.5932899
5.488323,1,Right,1.121734,2.024888,-0.4840442,-0.3659311,0.636009,0.3537361,0.5800498
5.499893,1,Right,1.121044,2.025595,-0.4884436,-0.360295,0.646265,0.3580647,0.5694899
5.510039,1,Right,1.121964,2.026276,-0.4907998,-0.3518393,0.6520305,0.3646042,0.5640293
5.521224,1,Right,1.119706,2.028088,-0.4965928,-0.3521745,0.6600674,0.3635062,0.5551103
5.533154,1,Right,1.118337,2.029465,-0.5010028,-0.3505622,0.6653768,0.3630473,0.5500695
5.544232,1,Right,1.117418,2.031845,-0.5027227,-0.3561329,0.662258,0.3568273,0.5543085
5.554744,1,Right,1.116602,2.034283,-0.5039076,-0.3603921,0.6602065,0.3530277,0.5564318
5.567125,1,Right,1.114882,2.036926,-0.5058692,-0.3618506,0.6617013,0.3516805,0.5545596
5.577235,1,Right,1.111961,2.044191,-0.5024922,-0.367686,0.6512389,0.3613334,0.5568959
5.588452,1,Right,1.108679,2.050081,-0.5015352,-0.3711364,0.6448367,0.3720505,0.5549972
5.599636,1,Right,1.104993,2.056928,-0.4993578,-0.3750362,0.6363761,0.3850924,0.5532424
5.610789,1,Right,1.100849,2.063707,-0.4969224,-0.3786022,0.6269163,0.3989681,0.5517796
5.621406,1,Right,1.097288,2.070053,-0.4954973,-0.3815614,0.6184799,0.4105603,0.5507575
5.63267,1,Right,1.092686,2.077122,-0.4927022,-0.3844804,0.6124707,0.4193874,0.5487883
5.643565,1,Right,1.087701,2.084745,-0.4898801,-0.3889936,0.6071709,0.4258447,0.5465197
5.654614,1,Right,1.081453,2.091833,-0.486671,-0.3968244,0.6004967,0.4307359,0.5444269
5.665837,1,Right,1.075332,2.098939,-0.4822023,-0.4056832,0.5922996,0.4359079,0.5427584
5.677504,1,Right,1.068027,2.106912,-0.4776282,-0.4179172,0.5824064,0.438767,0.5418777
5.688648,1,Right,1.061439,2.111819,-0.4691833,-0.4265803,0.5678238,0.4491103,0.5421304
5.699323,1,Right,1.054222,2.118195,-0.4633944,-0.433188,0.5592714,0.4552645,0.5406459
5.710669,1,Right,1.050124,2.121088,-0.4536561,-0.4418593,0.5371768,0.4619917,0.5502409
5.721763,1,Right,1.042757,2.125905,-0.4446964,-0.4477583,0.5222031,0.4683815,0.5544685
5.732625,1,Right,1.039448,2.128002,-0.4363351,-0.4493695,0.5084459,0.4744624,0.5607453
5.743675,1,Right,1.033892,2.130602,-0.4269287,-0.4511251,0.4940369,0.4803402,0.5671746
5.755056,1,Right,1.029611,2.1325,-0.4185004,-0.4519751,0.4800037,0.4837038,0.5756263
5.765677,1,Right,1.026223,2.133931,-0.4109779,-0.4524181,0.4659171,0.4837942,0.5866705
5.777435,1,Right,1.020934,2.134789,-0.4019408,-0.4546766,0.4507661,0.4844972,0.5961053
5.788334,1,Right,1.019651,2.134728,-0.3950942,-0.45476,0.4388151,0.4825496,0.6064491
5.799642,1,Right,1.017421,2.134454,-0.3876383,-0.454428,0.4273621,0.4811853,0.6158876
5.810218,1,Right,1.015903,2.133401,-0.3829997,-0.4547313,0.4197029,0.4781893,0.6232205
5.821086,1,Right,1.017958,2.134023,-0.3784224,-0.4446358,0.4151209,0.4823817,0.6303028
5.832533,1,Right,1.017448,2.133402,-0.3735116,-0.4407879,0.4085161,0.4842499,0.6358637
5.843575,1,Right,1.019368,2.134573,-0.3740182,-0.4335153,0.4124078,0.48842,0.6351616
5.854692,1,Right,1.021846,2.134863,-0.3741415,-0.4283994,0.4165802,0.4900369,0.6346642
5.866289,1,Right,1.024768,2.13554,-0.375457,-0.4220549,0.4296998,0.488314,0.631488
5.877353,1,Right,1.02688,2.135808,-0.3777353,-0.4180529,0.4417143,0.4842686,0.6289707
5.888581,1,Right,1.027619,2.136261,-0.3827152,-0.4180619,0.4539373,0.4766934,0.626042
5.899611,1,Right,1.028615,2.136361,-0.3868155,-0.4225934,0.4649321,0.4664806,0.6226144
5.910473,1,Right,1.030711,2.137007,-0.3902229,-0.4292563,0.4759059,0.4553248,0.6180064
5.92124,1,Right,1.032626,2.137372,-0.3932671,-0.4331063,0.4864402,0.4483642,0.61218
5.933132,1,Right,1.034188,2.138186,-0.3964107,-0.4338554,0.4969901,0.4452579,0.6054054
5.943677,1,Right,1.033785,2.140427,-0.3983956,-0.4312938,0.5070884,0.451917,0.5938165
5.954494,1,Right,1.032854,2.143202,-0.4004899,-0.4280186,0.513864,0.4608766,0.5833837
5.965591,1,Right,1.030533,2.147202,-0.4018295,-0.4246683,0.5156584,0.4754568,0.5724457
5.976794,1,Right,1.028337,2.151454,-0.4038792,-0.4233569,0.51661,0.4877183,0.5621511
5.987995,1,Right,1.025755,2.155996,-0.4046753,-0.4221218,0.515671,0.5009724,0.5521986
5.999137,1,Right,1.023241,2.161916,-0.4077343,-0.4278102,0.5138113,0.5028144,0.5478632
6.01028,1,Right,1.019442,2.168329,-0.4085858,-0.435092,0.5074944,0.5053591,0.5456707
6.021339,1,Right,1.01997,2.173125,-0.410629,-0.4400078,0.504298,0.4990792,0.5504513
6.032174,1,Right,1.017306,2.178947,-0.4124416,-0.4434703,0.5028459,0.4997703,0.5483701
6.043764,1,Right,1.013622,2.185674,-0.4142436,-0.4502326,0.4985631,0.4991248,0.5473571
6.055064,1,Right,1.009585,2.192877,-0.41561,-0.4564299,0.4948542,0.5000369,0.5447515
6.066183,1,Right,1.005179,2.199885,-0.4164259,-0.4601922,0.4927513,0.5080209,0.5360355
6.077451,1,Right,0.997896,2.208294,-0.4156103,-0.4654958,0.4874589,0.5174134,0.527239
6.088562,1,Right,0.9934641,2.213778,-0.4165831,-0.4664351,0.4848804,0.531422,0.5147038
6.099685,1,Right,0.9877964,2.220684,-0.4164987,-0.4690231,0.4787402,0.5436112,0.5052841
6.110443,1,Right,0.9816694,2.227997,-0.4153468,-0.4714425,0.4701842,0.55644,0.4970345
6.121844,1,Right,0.9781174,2.234879,-0.4162676,-0.4732456,0.4653839,0.5665676,0.4883211
6.132607,1,Right,0.9730784,2.241697,-0.416195,-0.4755446,0.4609584,0.5750012,0.4803627
6.143186,1,Right,0.9715219,2.247054,-0.417905,-0.4787793,0.4596466,0.5790946,0.4734393
6.154907,1,Right,0.9674807,2.25236,-0.4179703,-0.4834748,0.457358,0.5825542,0.4665902
6.16582,1,Right,0.9649648,2.257035,-0.4178603,-0.4872218,0.4559588,0.5851306,0.4608022
6.176873,1,Right,0.9637781,2.260565,-0.4175858,-0.4899873,0.4558958,0.5854298,0.4575406
6.187815,1,Right,0.96283,2.262675,-0.4157802,-0.4902059,0.4544898,0.5871236,0.4565338
6.199336,1,Right,0.9622155,2.265213,-0.4143628,-0.4897354,0.4525425,0.5889471,0.4566244
6.210568,1,Right,0.962882,2.266599,-0.4131854,-0.4873534,0.4509594,0.5899448,0.4594426
6.221211,1,Right,0.9641818,2.267105,-0.4123325,-0.4850146,0.4491792,0.5900998,0.4634448
6.232667,1,Right,0.9658644,2.267274,-0.4112679,-0.4830472,0.4477786,0.5899252,0.4670631
6.243702,1,Right,0.9683577,2.266444,-0.4103641,-0.4804206,0.4475571,0.5888826,0.4712812
6.255019,1,Right,0.9713817,2.264478,-0.4093108,-0.4768857,0.4489082,0.587051,0.4758493
6.266231,1,Right,0.9749411,2.260413,-0.40926,-0.4722801,0.4525097,0.5831969,0.4817342
6.277261,1,Right,0.9788558,2.256089,-0.4092094,-0.4689863,0.4558223,0.5796221,0.4861236
6.288523,1,Right,0.9836298,2.250645,-0.4089603,-0.4652101,0.4606682,0.5754246,0.490154
6.299166,1,Right,0.9888679,2.243972,-0.4088121,-0.4605454,0.4660295,0.571608,0.4939421
6.3101,1,Right,0.9958779,2.234683,-0.40919,-0.4525906,0.4738641,0.5681826,0.4977781
6.321564,1,Right,1.00195,2.225505,-0.4092096,-0.4450793,0.4801142,0.5652725,0.5018584
6.332152,1,Right,1.008317,2.215388,-0.4091187,-0.4360154,0.4867933,0.5615513,0.5075264
6.343613,1,Right,1.015468,2.203543,-0.4096227,-0.4266748,0.4941153,0.5561703,0.5142697
6.354996,1,Right,1.022891,2.190946,-0.4092132,-0.4175189,0.5004667,0.5493672,0.5228831
6.366159,1,Right,1.029978,2.178066,-0.4091907,-0.409353,0.5058896,0.5438006,0.5298932
6.376629,1,Right,1.038851,2.16536,-0.409066,-0.3982045,0.5106782,0.5303695,0.5471281
6.388599,1,Right,1.047513,2.148827,-0.4099182,-0.3893857,0.5160392,0.5164682,0.5615541
6.399567,1,Right,1.05724,2.134045,-0.4123757,-0.3860984,0.5234381,0.494777,0.5763128
6.410626,1,Right,1.065065,2.116707,-0.4134395,-0.3818634,0.5313492,0.4761917,0.5874434
